Date,Price,Open,High,Low,Vol,Change,Beta,Alpha
2010-11-26,25622.0,25704.5,25825.0,25378.5,0.0,-0.0077,2.3712141137063485,4.5146203575957095e-05
2010-11-29,25406.5,25939.5,26047.5,25321.5,0.0,-0.0084,2.395698576384901,-4.9774238344758665e-05
2010-11-30,24959.5,25216.5,25429.5,24894.5,0.0,-0.0176,2.360307439752437,3.0153115358479514e-05
2010-12-01,25873.0,25329.0,25924.0,25243.0,0.0,0.0366,2.371028500055205,1.92663016622976e-05
2010-12-02,26192.5,26114.5,26259.5,25879.5,0.0,0.0123,2.4148843368523862,0.00010867805951441665
2010-12-03,26254.5,26338.0,26637.5,26027.5,0.0,0.0024,2.4338912522629252,5.5402492214616006e-05
2010-12-06,26379.5,26297.5,26467.5,25998.0,0.0,0.0048,2.4357537871376027,-2.4014654392537402e-05
2010-12-07,27175.0,26544.5,27460.5,26525.0,0.0,0.0302,2.4333947154841717,-6.716695993413551e-07
2010-12-08,27079.5,26725.0,27171.0,26577.0,0.0,-0.0034999999999999996,2.4603158426887526,4.381051232564987e-05
2010-12-09,26725.5,26826.0,26987.5,26637.5,0.0,-0.0131,2.4423325681973345,0.00011262198929218428
2010-12-10,26645.0,26814.5,26984.0,26533.5,0.0,-0.003,2.44943315401015,0.00014017237682656823
2010-12-13,26879.5,26862.0,26934.5,26588.0,0.0,0.0088,2.443123071370822,0.0001687707118327945
2010-12-14,26869.0,27224.5,27224.5,26840.0,0.0,-0.0004,2.445974037398702,0.00021888096456960487
2010-12-15,26762.5,26939.5,27041.0,26663.5,0.0,-0.004,2.4309969045538464,0.0001919992851781047
2010-12-17,26646.0,26758.5,27010.5,26523.0,0.0,-0.0044,2.4288713220652496,0.0001655499528624874
2010-12-20,26698.5,26534.5,26881.0,26527.5,0.0,0.002,2.427422986093051,0.0001204362553006798
2010-12-21,26977.5,26865.0,27085.0,26849.5,0.0,0.0105,2.4255535680834424,0.00013647138011968496
2010-12-22,27104.5,27214.0,27226.5,27010.0,0.0,0.004699999999999999,2.4535828853018966,0.00023322196822627068
2010-12-23,26949.5,27114.0,27334.0,26818.5,0.0,-0.005699999999999999,2.466080283254347,0.0001696556232207532
2010-12-24,26863.5,26837.5,26939.5,26825.0,0.0,-0.0032,2.472773641049809,0.00015875242286688288
2010-12-28,26576.5,26776.0,26797.5,26552.5,0.0,-0.010700000000000001,2.4693833680089123,0.00010640776128993971
2010-12-29,26882.5,26705.0,26882.5,26602.5,0.0,0.0115,2.4603629645546743,6.333841038507706e-05
2010-12-30,26947.0,26884.0,26976.0,26756.5,0.0,0.0024,2.4674056428196587,0.00010341743101045694
2010-12-31,26590.5,26879.5,26882.0,26532.0,0.0,-0.0132,2.4617257542915447,8.27553589135859e-05
2011-01-03,26834.5,26763.5,26922.0,26664.0,0.0,0.0092,2.450971002745312,3.180772001474501e-05
2011-01-04,26875.0,26837.5,26960.0,26568.5,0.0,0.0015,2.445785508922877,0.00011251977305530068
