Date,Open,High,Low,Close,Adj Close,Volume
2020-02-21,4830.000000,4943.000000,4713.000000,4725.000000,4680.931641,19664277
2020-02-24,4755.000000,4829.000000,4145.000000,4198.000000,4158.846680,35352426
2020-02-25,4120.000000,4337.000000,3751.000000,3960.000000,3923.066406,42238663
2020-02-26,3849.000000,4036.000000,3700.000000,3841.000000,3805.176270,32194113
2020-02-27,3882.000000,3923.000000,3650.000000,3650.000000,3615.957764,22348518
2020-02-28,3340.000000,3500.000000,3147.000000,3147.000000,3117.649170,130550184
2020-03-02,3398.000000,3496.000000,3255.000000,3255.000000,3224.641846,38976899
2020-03-03,3410.000000,3557.000000,3323.000000,3346.000000,3314.792969,23873952
2020-03-04,3455.000000,3539.000000,3391.000000,3471.000000,3438.627197,21765773
2020-03-05,3520.000000,3628.000000,3459.000000,3472.000000,3439.617920,19457876
2020-03-06,3575.000000,3899.000000,3234.000000,3736.000000,3701.155762,36834700
2020-03-09,3595.000000,3547.000000,3198.000000,3316.000000,3285.072754,38098994
2020-03-10,3450.000000,3590.000000,3180.000000,3200.000000,3170.154785,28021205
2020-03-11,3189.000000,3309.000000,3033.000000,3062.000000,3033.441895,23955338
2020-03-12,2631.000000,2744.000000,2317.000000,2370.000000,2347.895752,49039229
2020-03-13,2290.000000,2633.000000,2285.000000,2370.000000,2347.895752,35410430
2020-03-16,2195.000000,2207.000000,1637.000000,2115.000000,2095.274170,32865605
2020-03-17,2200.000000,2233.000000,1912.000000,2229.000000,2208.210938,34616736
2020-03-18,2230.000000,2338.000000,1736.000000,1901.000000,1883.270020,46000402
2020-03-19,1840.000000,1969.000000,1537.000000,1653.000000,1637.583130,37412364
2020-03-20,1949.000000,2076.000000,1800.000000,1890.000000,1872.372681,43299423
2020-03-23,1662.000000,1878.000000,1601.000000,1857.000000,1839.680420,32201764
2020-03-24,1995.000000,2300.000000,1862.000000,2254.000000,2232.977783,36946086
2020-03-25,2356.000000,2609.000000,2300.000000,2522.000000,2498.478271,23826624
2020-03-26,2667.000000,2872.000000,2619.000000,2677.000000,2652.032715,21690765
2020-03-27,2590.000000,2614.000000,2320.000000,2380.000000,2357.802490,18569865
2020-03-30,2270.000000,2495.000000,2200.000000,2403.000000,2380.588135,17098373
2020-03-31,2299.000000,2465.000000,2200.000000,2257.000000,2235.949707,19401986
2020-04-01,2190.000000,2214.000000,1978.000000,2063.000000,2043.759155,16423163
2020-04-02,2131.000000,2320.000000,2120.000000,2295.000000,2273.595459,16362666
2020-04-03,2263.000000,2420.000000,2213.000000,2314.000000,2292.418213,15620737
2020-04-06,2399.000000,2580.000000,2360.000000,2543.000000,2519.282471,16512122
2020-04-07,2690.000000,2980.000000,2690.000000,2976.000000,2948.243896,26913423
2020-04-08,2888.000000,2979.000000,2799.000000,2923.000000,2895.738281,24789736
2020-04-09,2955.000000,3046.000000,2824.000000,2910.000000,2882.859375,25324389
2020-04-14,3300.000000,3740.000000,3243.000000,3679.000000,3644.687256,25109805
2020-04-15,3589.000000,3595.000000,3400.000000,3458.000000,3425.748535,25680442
2020-04-16,3574.000000,3622.000000,3186.000000,3270.000000,3239.501953,22300579
2020-04-17,3290.000000,3424.000000,3199.000000,3321.000000,3290.026123,15265113
2020-04-20,3220.000000,3390.000000,3130.000000,3279.000000,3248.417969,12793869
2020-04-21,3319.000000,3475.000000,2886.000000,2950.000000,2922.486328,22437164
2020-04-22,3010.000000,3239.000000,2891.000000,3230.000000,3199.875000,17480785
2020-04-23,3370.000000,3833.000000,3331.000000,3766.000000,3730.875977,29197512
2020-04-24,3661.000000,4000.000000,3629.000000,3805.000000,3769.512207,29236054
2020-04-28,3625.000000,3777.000000,3522.000000,3619.000000,3585.246826,17624703
2020-04-29,3647.000000,3886.000000,3678.000000,3796.000000,3760.596191,13458953
2020-04-30,3877.000000,3936.000000,3753.000000,3776.000000,3740.782715,11828624
2020-05-04,3830.000000,3868.000000,3590.000000,3740.000000,3705.118408,14118815
2020-05-05,3700.000000,3858.000000,3547.000000,3564.000000,3530.759766,18127629
2020-05-06,3601.000000,3676.000000,3502.000000,3545.000000,3511.937012,17195608
2020-05-07,3524.000000,3595.000000,3451.000000,3475.000000,3442.589844,7992650
2020-05-08,3619.000000,3700.000000,3405.000000,3570.000000,3536.703857,13076778
2020-05-11,3590.000000,3625.000000,3341.000000,3405.000000,3373.242920,6184570
2020-05-12,3598.000000,3667.000000,3502.000000,3640.000000,3606.051025,24308289
2020-05-13,3540.000000,3602.000000,3403.000000,3474.000000,3441.599365,12320261
2020-05-14,3450.000000,3460.000000,3251.000000,3348.000000,3316.774414,17791628
2020-05-15,3375.000000,3620.000000,3390.000000,3575.000000,3541.657227,11368633
2020-05-18,3800.000000,4085.000000,3761.000000,3890.000000,3853.719482,38569869
2020-05-19,3875.000000,4020.000000,3780.000000,3968.000000,3930.991943,19769381
2020-05-20,4038.000000,4170.000000,3980.000000,4010.000000,3972.600098,18497547
2020-05-21,3899.000000,3946.000000,3670.000000,3670.000000,3635.771240,17086161
2020-05-22,3685.000000,3748.000000,3431.000000,3496.000000,3463.394043,25126000
2020-05-25,3460.000000,3480.000000,3380.000000,3425.000000,3393.056152,6583940
2020-05-26,3485.000000,3540.000000,3290.000000,3308.000000,3277.147461,13827510
