Date,Open,High,Low,Close,Adj Close,Volume
2006-06-05,2600.000000,2600.000000,2351.000000,2425.000000,1635.374634,341256
2006-06-06,2420.000000,2425.000000,2150.000000,2199.000000,1482.964478,218749
2006-06-07,2198.000000,2200.000000,2000.000000,2090.000000,1409.456909,280272
2006-06-08,2000.000000,2035.000000,1950.000000,2000.000000,1348.762573,1884967
2006-06-09,2050.000000,2300.000000,2000.000000,2300.000000,1551.077026,109145
2006-06-12,2244.000000,2244.000000,2100.000000,2140.000000,1443.176025,52043
2006-06-13,2050.000000,2050.000000,2020.000000,2020.000000,1362.250122,106385
2006-06-14,2030.000000,2030.000000,2000.000000,2025.000000,1365.622070,798405
2006-06-15,2025.000000,2025.000000,2025.000000,2025.000000,1365.622070,0
2006-06-16,2025.000000,2025.000000,2025.000000,2025.000000,1365.622070,0
2006-06-19,2026.000000,2035.000000,2020.000000,2020.000000,1371.460938,57421
2006-06-20,2015.000000,2025.000000,2000.000000,2025.000000,1374.855713,90164
2006-06-21,2000.000000,2010.000000,2000.000000,2001.000000,1358.561279,62971
2006-06-22,2010.000000,2090.000000,2000.000000,2001.000000,1358.561279,70570
2006-06-23,2010.000000,2010.000000,2000.000000,2000.000000,1357.882202,427420
2006-06-26,2000.000000,2020.000000,1975.000000,1975.000000,1340.908569,84145
2006-06-27,1980.000000,1995.000000,1975.000000,1980.000000,1344.303223,39284
2006-06-28,1980.000000,1980.000000,1950.000000,1975.000000,1340.908569,335065
2006-06-29,1980.000000,2000.000000,1980.000000,1995.000000,1354.487549,282367
2006-06-30,1990.000000,2020.000000,1985.000000,2001.000000,1358.561279,95635
2006-07-03,2030.000000,2050.000000,2020.000000,2048.000000,1390.471313,20020
2006-07-04,2050.000000,2075.000000,2050.000000,2060.000000,1398.618896,75550
2006-07-05,2060.000000,2060.000000,2041.000000,2050.000000,1391.829224,187092
2006-07-06,2050.000000,2060.000000,2040.000000,2050.000000,1391.829224,201859
2006-07-07,2049.000000,2049.000000,2030.000000,2030.000000,1378.250488,22099
