Date,Open,High,Low,Close,Adj Close,Volume
2016-05-27,27000.000000,27000.000000,27000.000000,27000.000000,24832.648438,0
2016-05-30,27000.000000,30400.000000,26434.000000,30400.000000,27959.720703,8325808
2016-05-31,30297.000000,30297.000000,28550.000000,30260.000000,27830.962891,5326652
2016-06-01,29851.000000,29949.000000,29250.000000,29500.000000,27131.964844,2845157
2016-06-02,29660.000000,29900.000000,29101.000000,29350.000000,26994.007813,2180280
2016-06-03,29450.000000,29480.000000,28013.000000,28500.000000,26212.242188,1790310
2016-06-06,28500.000000,28500.000000,27000.000000,27125.000000,24947.617188,2889842
2016-06-07,27500.000000,27649.000000,27071.000000,27200.000000,25016.593750,1463386
2016-06-08,27020.000000,27358.000000,25500.000000,26190.000000,24087.669922,4288001
2016-06-09,26148.000000,26150.000000,25315.000000,25400.000000,23361.083984,6228426
2016-06-10,25580.000000,26400.000000,25051.000000,25684.000000,23622.285156,1584214
2016-06-13,25778.000000,25970.000000,25015.000000,25400.000000,23361.083984,1329350
2016-06-14,25350.000000,25398.000000,24015.000000,25000.000000,22993.191406,1548608
2016-06-15,24770.000000,26800.000000,24220.000000,26800.000000,24648.701172,13449336
2016-06-16,26800.000000,26800.000000,26800.000000,26800.000000,24648.701172,0
2016-06-17,26660.000000,27000.000000,26000.000000,26449.000000,24325.878906,2097362
2016-06-20,26603.000000,26889.000000,25817.000000,26510.000000,24381.982422,1906997
2016-06-21,26511.000000,26910.000000,26500.000000,26910.000000,24749.873047,946993
2016-06-22,26999.000000,28260.000000,26845.000000,28205.000000,25940.917969,1788796
2016-06-23,28136.000000,28809.000000,27505.000000,28200.000000,25936.318359,1697971
2016-06-24,25499.000000,27002.000000,25250.000000,26250.000000,24142.851563,1991924
2016-06-27,25562.000000,25915.000000,23500.000000,24050.000000,22119.453125,2864482
2016-06-28,24500.000000,25996.000000,24500.000000,25600.000000,23545.029297,1966631
2016-06-29,25968.000000,27198.000000,25753.000000,26800.000000,24648.701172,963257
2016-06-30,26900.000000,27988.000000,26776.000000,27600.000000,25384.484375,2505687
2016-07-01,27836.000000,28599.000000,26650.000000,28599.000000,26303.292969,1628174
2016-07-04,28500.000000,28799.000000,28152.000000,28465.000000,26180.046875,1202727
2016-07-05,28028.000000,28380.000000,27215.000000,27640.000000,25421.277344,1185445
2016-07-06,26932.000000,27249.000000,26242.000000,26250.000000,24142.851563,1327434
2016-07-07,26850.000000,26851.000000,25270.000000,25800.000000,23728.976563,2491901
2016-07-08,26185.000000,26445.000000,25000.000000,25109.000000,23093.441406,1233854
2016-07-11,25650.000000,25894.000000,24800.000000,25000.000000,22993.191406,1168322
2016-07-12,25149.000000,25688.000000,24700.000000,25098.000000,23083.326172,1332622
2016-07-13,25233.000000,25989.000000,25100.000000,25851.000000,23775.880859,937500
