Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,1027.390015,1027.390015,1021.010010,1021.010010,347.131256,6268
2000-01-05,989.099976,990.695007,989.099976,990.695007,336.824432,34288
2000-01-06,1005.049988,1021.010010,1005.049988,1021.010010,347.131256,36043
2000-01-07,1021.010010,1036.959961,1021.010010,1021.010010,347.131256,38550
2000-01-10,1021.010010,1068.869995,1021.010010,1068.869995,363.402985,22566
2000-01-11,1116.719971,1116.719971,1084.819946,1084.819946,368.825775,36670
2000-01-12,1084.819946,1084.819946,1084.819946,1084.819946,368.825775,6300
2000-01-13,1083.219971,1084.819946,1072.060059,1084.819946,368.825775,66701
2000-01-14,1116.719971,1132.680054,1100.770020,1100.770020,374.248627,110761
2000-01-17,1140.660034,1140.660034,1129.489990,1129.489990,384.013062,22033
2000-01-18,1123.109985,1123.109985,1103.959961,1103.959961,375.333191,18015
2000-01-19,1103.959961,1103.959961,1103.959961,1095.989990,372.623474,6582
2000-01-20,1091.199951,1091.199951,1084.819946,1084.819946,368.825775,4388
2000-01-21,1068.869995,1068.869995,1021.010010,1046.530029,355.807556,151932
2000-01-24,1046.530029,1046.530029,1036.959961,1036.959961,352.553925,125680
2000-01-25,1021.010010,1022.599976,1014.619995,1014.619995,344.958649,235689
2000-01-26,1017.820007,1019.409973,1017.820007,1019.409973,346.587128,409149
2000-01-27,1014.619995,1014.619995,995.481018,995.481018,338.451752,1601871
2000-01-28,995.481018,995.481018,995.481018,995.481018,338.451752,37532
2000-01-31,998.671997,998.671997,998.671997,998.671997,339.536499,30166
2000-02-01,1005.049988,1021.010010,1005.049988,1005.049988,341.704987,2821
2000-02-02,1051.319946,1052.910034,1051.319946,1051.319946,357.436188,35729
2000-02-03,1052.910034,1052.910034,1052.910034,1052.910034,357.976868,6268
2000-02-04,1052.910034,1052.910034,1052.910034,1052.910034,357.976868,28731
2000-02-07,1068.869995,1068.869995,1036.959961,1036.959961,352.553925,0
2000-02-08,1056.099976,1056.099976,1056.099976,1056.099976,359.061340,4748
2000-02-09,1084.819946,1084.819946,1084.819946,1084.819946,368.825775,1567
2000-02-10,1084.819946,1084.819946,1076.839966,1076.839966,366.112610,0
2000-02-11,1084.819946,1084.819946,1084.819946,1084.819946,368.825775,4827
2000-02-14,1116.719971,1116.719971,1081.630005,1081.630005,367.741241,8776
2000-02-15,1081.630005,1081.630005,1081.630005,1081.630005,367.741241,18178
2000-02-16,1057.699951,1057.699951,1052.910034,1052.910034,357.976868,9982
2000-02-17,1052.910034,1081.630005,1052.910034,1081.630005,367.741241,885401
2000-02-18,1081.630005,1081.630005,1052.910034,1052.910034,357.976868,8227
2000-02-21,1052.910034,1052.910034,989.099976,989.099976,336.282196,0
2000-02-22,1052.910034,1052.910034,1049.719971,1049.719971,356.892273,1724
2000-02-23,1033.770020,1033.770020,989.099976,989.099976,336.282196,0
2000-02-24,1022.599976,1022.599976,990.695007,995.481018,338.451752,15044
2000-02-25,995.481018,995.481018,989.099976,989.099976,336.282196,93486
2000-02-28,925.286987,933.263000,925.286987,933.263000,317.298187,79370
2000-02-29,941.239990,944.431030,933.263000,933.263000,317.298187,51657
2000-03-01,941.239990,961.979004,941.239990,961.979004,327.061371,18648
2000-03-02,965.169983,965.169983,960.383972,963.573975,327.603577,71616
2000-03-03,960.383972,960.383972,941.239990,957.192993,325.434174,25700
2000-03-06,925.286987,925.286987,925.286987,925.286987,314.586426,8462
2000-03-07,925.286987,944.431030,925.286987,925.286987,314.586426,63467
2000-03-08,963.573975,963.573975,960.383972,957.192993,325.434174,1943
2000-03-09,957.192993,960.383972,950.812012,957.192993,325.434174,91204
2000-03-10,957.192993,957.192993,950.812012,950.812012,323.264771,293358
2000-03-13,950.812012,950.812012,950.812012,950.812012,323.264771,0
2000-03-14,944.431030,963.573975,938.049011,963.573975,327.603577,88070
2000-03-15,960.383972,960.383972,957.192993,957.192993,325.434174,119725
2000-03-16,963.573975,963.573975,957.192993,957.192993,325.434174,67438
2000-03-17,957.192993,1001.859985,957.192993,995.481018,338.451752,136932
2000-03-20,1001.859985,1001.859985,989.099976,989.099976,336.282196,29746
2000-03-21,989.099976,989.099976,989.099976,989.099976,336.282196,0
